,name,gross_profit_rate201501,gross_profit_rate201502,gross_profit_rate201503,gross_profit_rate201504,gross_profit_rate201601,gross_profit_rate201602,gross_profit_rate201603,gross_profit_rate201604,gross_profit_rate201701,gross_profit_rate201702,gross_profit_rate201703,gross_profit_rate201704,gross_profit_rate201801,gross_profit_rate201802,gross_profit_rate201803,gross_profit_rate201804,gross_profit_rate201901,gross_profit_rate201902,gross_profit_rate201903,gross_profit_rate201904,gross_profit_rate202001,gross_profit_rate202002,gross_profit_rate202003
1252,维尔利,38.0352,35.0622,35.53,34.1321,43.0908,38.0356,37.6739,37.176,28.0566,32.2691,34.2919,31.7512,36.0556,32.1716,31.6508,32.5547,37.1735,32.7072,31.5657,30.5109,28.2075,29.2172,30.1793
1253,佳士科技,32.3644,32.7827,33.5529,33.9881,35.6183,36.2513,36.2931,37.1051,35.2804,35.7466,35.1188,34.4306,34.2493,33.0156,33.2613,32.0616,31.038,33.125,33.3032,33.8535,33.6129,34.1909,34.1745
1255,福安药业,28.2084,38.0499,42.2774,44.1993,45.6367,47.7028,47.2208,46.9213,46.6406,50.2434,54.0497,56.4085,64.2942,63.0975,62.5696,61.6744,64.0444,65.4778,65.0155,63.7365,64.3864,63.6051,64.5176
1256,长荣股份,47.4165,42.7902,40.5555,41.1486,44.1343,37.2913,36.1728,34.3041,29.3855,32.5396,33.1665,34.045,41.1097,43.04,43.7466,38.8567,39.7798,40.3184,38.503,36.1183,33.2976,39.1006,42.1119
1258,长海股份,29.8211,29.193,31.6481,31.1649,32.9273,33.1244,33.0507,31.88,28.402,26.684,26.112,25.3305,27.0569,25.6553,26.0762,25.7569,28.0084,29.5191,29.57,29.1328,29.8727,29.6516,29.8819
1259,铁汉生态,25.4469,28.784,28.4533,26.8933,29.8232,28.3539,28.8916,26.7871,23.5971,25.4946,26.0798,25.2217,25.8718,26.1894,26.4125,25.7868,22.4289,21.3421,23.35,15.5321,10.7352,22.9675,21.8424
1260,纳川股份,12.7011,18.5626,18.2681,21.1702,30.927,27.1884,28.7403,30.2124,19.5247,21.4879,19.8077,23.3831,19.7879,21.4629,17.7117,16.6751,19.821,22.6796,21.6326,21.7966,18.5028,20.8292,21.5593
1261,翰宇药业,75.4237,78.3115,79.9073,80.8981,77.0741,79.5253,81.2824,80.1846,76.4556,80.4319,81.2008,84.2093,87.0412,87.3917,86.1287,85.5647,86.9061,83.7967,81.0459,79.5305,79.1568,80.2631,82.7981
1262,高盟新材,28.6493,31.1912,31.189,33.4917,35.5958,35.1251,33.4846,32.6943,19.5862,22.4331,24.8361,25.9675,27.0125,28.602,29.5547,31.5196,43.9194,40.4607,42.6812,42.8567,39.5318,43.8373,44.4768
1263,聚龙股份,57.4052,58.7836,55.971,53.3699,53.6828,53.1188,62.1253,58.0733,35.8889,38.4454,44.1465,43.3697,19.4975,31.6462,39.2686,41.1563,47.3199,51.3515,51.5616,47.3956,48.3189,48.7768,49.9082
1264,聚光科技,42.8562,47.3266,51.0319,47.9903,46.0856,48.8809,52.2788,48.0746,49.7645,49.2473,52.0769,49.3469,49.8567,50.4253,52.7141,48.1273,49.6481,51.1645,48.0175,40.2745,50.2686,44.8897,44.1675
1265,天喻信息,30.4094,30.9327,30.5036,30.5344,29.139,29.9527,29.1867,28.6227,22.4162,24.0,24.0349,24.5695,18.6517,24.0543,25.1779,27.5347,21.7187,23.4505,23.3058,24.3957,17.9406,17.8518,19.9224
1266,理邦仪器,53.1276,52.727,52.3263,52.7674,53.8033,54.5171,54.7278,54.8199,55.9857,56.2625,56.0009,55.5706,54.8067,54.3916,54.6972,54.5988,56.775,56.21,55.881,55.94300000000001,58.1403,60.2205,59.7112
1267,欣旺达,12.6455,13.9266,14.6178,15.3353,13.7886,14.5591,14.4357,15.1915,11.9552,11.9231,12.4539,14.4158,12.3306,12.7116,12.9157,14.8349,15.3716,14.6655,15.4565,15.3481,13.6402,14.8751,15.3441
1268,青岛中程,47.3455,48.7114,46.8591,45.1151,42.8208,45.2679,44.3714,40.7734,42.0264,42.2452,41.3047,39.5255,39.4064,36.8228,39.2406,35.1338,23.9915,14.0842,11.831,2.9598,27.8787,21.7195,16.7274
1270,天泽信息,53.3153,47.1689,45.2202,42.7197,39.8025,37.7439,40.1757,41.2809,36.2564,38.2902,37.203,35.0739,37.7043,31.8247,27.029,34.015,25.6414,41.0481,46.4861,45.5992,34.2709,54.7392,58.2754
1272,亿通科技,26.0178,26.2342,25.714,24.7674,26.8174,26.6602,25.4431,23.3026,18.5863,20.0695,21.1134,21.2031,21.9006,21.9356,21.387,21.2143,22.8136,25.0102,25.2251,24.6683,30.7335,31.3293,33.6355
1274,易华录,32.2285,33.6426,34.2258,33.547,34.7314,32.4151,27.8027,27.7939,27.6046,29.0289,29.6776,28.5259,36.2244,37.5754,34.0474,38.8002,36.9982,39.1999,29.2752,35.8166,36.6457,44.3657,45.7153
1275,佳讯飞鸿,27.6365,30.5327,29.308000000000003,29.08,28.775,29.914,31.587,32.6448,36.7459,40.5578,43.4553,36.0975,32.3663,35.5854,38.6057,37.281,36.3869,37.4819,38.1331,38.2109,32.2751,35.6174,36.0237
1276,日科化学,18.8844,17.4185,17.5283,17.7491,16.8118,16.9555,16.2682,14.9264,11.8,12.8718,14.1096,14.944,13.0614,13.9956,13.3673,13.0415,13.9109,15.2622,15.5835,17.1863,22.8103,20.2827,20.9396
1277,东方电热,21.899,22.9989,24.0675,24.795,19.8164,22.2394,22.5369,23.943,17.3682,19.4394,20.6786,20.2715,17.151,20.5483,20.8723,21.9742,15.9293,17.1608,15.752,15.1488,10.114,13.3942,15.2773
1278,安利股份,23.3393,22.2561,20.9218,21.0366,24.4122,23.5064,22.6899,21.9676,20.701,19.8383,18.8034,17.0415,16.0136,15.967,17.9161,18.0275,20.274,19.9526,20.1865,19.9401,17.0474,18.3563,21.1638
1279,鸿利智汇,28.7847,26.7628,26.1763,26.003,27.263,26.3551,24.7068,23.6931,20.1541,20.263,20.6493,20.4179,21.9251,22.7974,23.6901,23.0863,20.6237,19.9515,20.1196,18.7585,17.9065,20.7947,21.0253
1280,银禧科技,16.3946,18.229,18.5855,18.2771,20.2976,19.2575,19.1677,18.5251,18.299,20.9698,20.9333,21.2552,20.4884,17.4224,15.2973,12.9537,12.5632,12.6685,12.3628,12.8277,14.2453,17.4291,18.8234
1281,科大智能,38.6405,43.1594,43.8006,43.8074,39.25,39.3584,39.2537,37.9775,38.1916,34.1128,34.8492,35.3161,37.5387,35.8177,35.7904,33.427,38.4304,38.6567,36.3617,18.8226,39.3698,40.3821,34.5939
1282,北京君正,59.6487,55.6275,55.2117,55.1107,58.0903,52.1473,50.0277,46.3643,42.9532,40.6722,38.6393,37.0076,39.081,38.0787,40.5551,39.8631,41.6003,40.0878,39.3485,39.7758,38.4384,25.8971,25.4541
1283,正海磁材,26.7893,29.9236,28.3579,27.9615,23.6024,22.2817,23.6622,26.4604,28.7352,21.529,20.5168,21.6026,25.8047,19.7934,19.4541,17.645,16.258,18.6104,19.6678,19.4947,20.3313,21.0513,22.2922
1285,金力泰,30.7765,29.2244,28.0152,28.4414,31.121,30.1752,29.0754,29.2503,24.6555,24.1467,25.1496,25.111,21.1903,18.6598,18.9844,19.0983,22.685,23.59,23.9318,24.5284,26.7764,29.7175,30.3746
1287,光韵达,40.948,41.6851,43.8124,39.3388,34.0449,40.2622,39.9806,40.3567,41.9102,43.6603,45.5579,43.6701,42.9455,42.1717,45.182,42.2663,40.1999,42.4622,42.0469,40.7388,37.5115,38.8721,40.4828
1288,富瑞特装,30.6467,32.7768,31.4864,30.0017,12.6268,20.8573,22.4113,23.8742,28.4425,27.8057,28.4442,29.3948,33.1978,27.5945,25.7349,31.101,24.7463,22.5409,22.4326,21.5177,19.9388,20.6926,22.4959
1289,拓尔思,82.7467,77.9886,81.4331,80.0292,69.3876,63.9117,67.87,69.2053,65.3457,68.0393,62.3519,62.5523,52.6481,59.3539,61.5099,59.4353,47.87,54.9242,56.8568,61.753,55.3396,54.5643,58.019
1290,银信科技,23.6292,31.0496,29.1088,31.3617,21.2196,32.116,28.7658,27.5447,31.7881,35.0315,35.578,31.402,27.8367,27.9411,29.4563,28.911,21.9016,26.1884,27.0498,24.3414,21.2158,22.4467,23.3918
1291,洲明科技,32.5829,34.6317,33.4781,31.2537,30.9051,31.4789,31.1748,29.7874,30.1208,31.8296,31.5829,30.0425,27.4359,30.6355,30.7154,31.4764,30.8437,31.6813,30.8138,30.2946,34.7082,29.1652,28.2548
1292,金城医药,33.3853,34.5262,34.7897,35.2656,32.1275,32.7873,31.251,27.8563,26.7443,30.3332,32.2565,35.6808,40.7975,43.0046,46.389,50.0659,55.6508,59.1443,58.3441,58.4699,52.2725,56.0023,58.8699
1293,开尔新材,42.0666,42.0443,40.4822,40.0421,35.0286,31.4398,33.1425,31.7402,40.1936,35.5848,32.7358,29.4722,23.5789,24.6949,26.5462,7.6753,30.7657,29.5196,30.3052,27.1817,36.8006,31.7532,29.9851
1294,方直科技,69.2504,71.3817,64.7403,64.9404,60.0919,65.8277,67.2432,70.0091,63.9707,67.8251,69.1731,65.6442,61.2988,58.1437,61.8826,61.9093,64.9688,61.6469,64.6237,66.4402,65.0065,67.7896,64.7452
1296,上海新阳,36.782,39.1334,40.5877,41.3973,43.4808,44.0968,43.6006,43.6876,39.6458,39.3644,39.6816,39.594,39.4556,35.4823,34.7909,33.948,32.2058,31.6003,32.3904,32.4227,36.125,34.5509,34.3042
1298,美晨生态,32.3996,34.395,32.483000000000004,33.2867,35.5947,32.4333,33.6034,33.4195,36.3578,34.1381,33.2721,34.1713,35.9558,32.7421,32.3334,31.6179,31.6519,29.1387,29.0136,27.4395,28.3187,27.6306,25.8299
1299,冠昊生物,84.8518,84.568,84.5693,81.9172,74.7913,77.11,79.173,78.1281,71.3534,73.3712,73.5007,73.2638,71.0367,72.4905,73.5956,72.5249,71.4593,67.3195,68.3996,67.6989,72.1662,72.2381,72.9993
1300,东宝生物,17.2454,17.2116,18.6609,19.0679,15.8799,18.3696,19.6275,20.4874,20.8101,20.6262,21.27,21.2674,21.3607,20.9037,21.8793,21.9452,19.3682,19.8745,19.8524,19.0024,19.0701,17.9874,17.8998
1301,瑞丰光电,17.7006,16.1226,15.4858,15.5366,21.977,19.2538,19.1276,19.0603,17.0603,16.8043,17.2563,18.7149,18.3345,18.0441,18.601,19.7027,16.2947,19.3143,18.4102,18.5678,15.3636,16.8478,19.0768
1303,佳云科技,15.14,14.6017,13.5656,13.2014,17.2437,15.434,13.322,12.4632,12.755,11.9287,11.8333,13.4262,7.6157,7.0867,5.6162,4.4203,8.2913,6.9207,5.978,4.9621,3.857,4.4812,4.6271
1304,瑞丰高材,25.9815,25.2657,23.9278,25.8928,32.9302,29.8182,28.2142,26.2757,18.2188,18.0424,18.841,18.5762,25.6843,23.3137,23.1762,23.5221,25.9292,25.8725,24.5196,24.2058,26.9448,26.2255,26.0061
1305,天玑科技,37.1686,41.4559,39.4626,39.9974,36.8538,38.1848,37.2568,37.5931,37.7644,39.0871,39.2206,34.7815,32.3414,33.2314,33.5132,31.5252,36.4338,37.8698,34.9735,29.9811,31.0028,37.9202,37.284
1306,宝莱特,39.7797,39.6283,40.5815,39.3106,37.9357,38.5661,40.0937,40.4902,38.1953,38.3615,38.0356,37.3271,37.3466,37.4795,36.8737,37.224,36.7537,37.5258,38.6646,39.7711,43.9934,55.0416,53.0283
1307,融捷健康,40.5969,44.0587,42.5529,40.8764,40.0995,38.1365,38.1082,37.7013,30.3156,30.7851,28.8203,29.2301,28.329,25.8451,26.1907,24.3999,19.5073,20.2542,19.5041,14.9648,23.2207,27.5007,28.5857
1308,依米康,28.3721,25.451,26.4982,26.0814,28.5969,27.7337,28.6386,24.1126,27.4488,29.2214,30.9755,27.0114,27.5558,27.835,27.8126,25.3347,26.9808,26.9224,28.115,24.98,19.143,18.5558,17.2637
1309,光线传媒,19.495,33.7372,32.6217,33.6848,53.2696,52.2623,52.752,49.4486,38.6773,43.3115,36.1121,41.2765,37.7633,46.2127,40.3389,32.2632,5.9121,2.0198,45.1408,44.7561,31.5496,33.0132,33.6525
1310,金信诺,27.0875,29.4195,28.0327,28.466,29.7536,28.9598,27.7263,27.3283,29.7045,26.7743,25.3915,24.7749,26.1926,25.2386,23.9471,23.8858,18.3275,17.0174,14.2709,14.4598,17.0604,18.4465,17.3879
1311,仟源医药,64.4402,66.295,67.4109,68.6692,67.2322,68.2112,66.6729,66.1712,63.8916,65.6488,67.5601,69.1371,73.0311,76.0752,75.9418,76.4385,74.2265,75.825,75.9088,75.4973,67.3041,73.0483,72.2688
1312,常山药业,63.6894,61.9968,64.093,66.7987,64.3127,64.173,65.6718,64.6907,65.1205,71.5946,69.3544,65.4901,71.517,69.7087,70.708,71.4245,71.3196,71.0584,74.1176,73.0939,77.0559,70.5507,71.3103
1313,星星科技,12.9021,10.1501,10.3307,11.9804,12.0785,13.3669,13.9717,14.8828,11.8182,13.8053,14.3398,15.1655,17.3,15.9906,16.952,7.3172,13.1873,17.8943,15.9844,16.0773,18.1781,14.0486,13.7323
1314,开山股份,26.3583,26.2487,25.8103,24.8266,23.1535,21.685,24.1823,24.8694,26.6495,25.8087,25.4441,26.5996,26.4529,24.0783,25.6777,25.858,25.3142,25.3077,26.0544,28.9457,28.8157,28.6727,29.0478
1315,精锻科技,38.6073,38.8284,39.4791,39.0819,39.23,40.1341,40.3656,40.6088,42.5518,43.3409,41.7337,41.0909,40.2658,40.9175,39.5097,38.1701,37.8183,36.4715,35.499,35.3157,33.778,31.5959,32.33
1316,新莱应材,22.157,22.8808,21.8145,22.7547,24.9434,23.7497,23.1548,26.0946,26.2426,23.7721,23.9176,24.8794,23.5277,25.7881,24.9779,23.8875,24.9264,25.7459,26.7695,27.5274,25.3272,27.9969,28.1537
1317,雅本化学,33.0522,33.2503,32.7787,33.7271,42.6307,33.5065,30.3293,28.3363,26.2247,27.3172,25.082,26.3462,20.0149,27.1058,26.7219,28.5159,28.4111,27.2929,27.1338,28.9256,28.3771,28.3276,27.3165
1318,佳创视讯,38.992,28.63,38.9256,41.5031,21.9038,29.1693,26.8066,37.5405,24.7401,26.1217,30.296,20.2349,32.4444,30.5321,30.3257,31.6383,27.6234,29.7949,27.6035,28.177,23.4514,28.8914,26.3748
1320,通光线缆,34.4789,29.1625,30.0179,31.9081,40.8266,38.2457,34.4013,28.1252,20.4403,21.3836,21.6765,19.7017,17.0801,18.4302,19.7215,20.65,25.2726,26.5247,25.3875,25.6842,25.5804,28.2209,30.0295
1321,兴源环境,28.9045,29.1349,29.903,31.4705,23.0917,28.0251,25.3191,24.3065,24.1639,23.3019,25.5589,22.5507,21.0061,21.5175,21.6199,16.4875,16.0022,22.2055,21.9441,20.5542,19.2569,17.8097,17.5029
1322,尔康制药,49.7159,56.5409,53.343,51.4689,44.304,51.5483,50.4727,47.6253,37.6939,37.2733,37.1799,37.0236,47.3969,48.1921,43.1173,35.6817,29.6192,28.2865,27.1125,25.9136,23.7235,21.6295,21.352
1323,联建光电,35.1296,37.056,37.4379,38.3804,38.6994,35.7065,34.8685,36.1042,33.0784,30.9299,32.0364,31.4551,28.7409,29.5801,28.5755,27.153,22.3672,24.1026,22.7191,21.93,26.2704,27.6171,27.6745
1324,中威电子,63.56399999999999,51.3542,51.6939,56.0442,62.5886,55.8925,50.9238,43.699,65.0407,53.5314,46.0056,41.5817,58.9622,49.8422,48.9491,32.6748,50.4165,47.7166,39.4465,17.3611,33.1302,18.8244,19.4457
1326,华宇软件,50.1613,47.3212,49.1238,43.4843,47.5512,44.815,45.7262,39.4177,48.5429,45.3397,44.1475,40.5859,41.9061,43.9196,42.7162,43.4244,45.1456,44.2921,41.5534,40.6962,38.5825,40.4851,38.1225
1327,开能健康,38.5937,40.1935,40.4143,40.3354,35.0642,35.5158,35.6275,37.1811,36.7768,37.1573,36.1222,37.4662,30.94,34.8918,37.4494,38.9301,41.8357,43.3326,43.6379,44.1637,43.6163,44.3869,44.9775
1328,和佳医疗,63.8732,62.9527,63.2384,61.7411,55.9644,52.2719,53.6153,53.7905,58.0718,52.4637,51.073,53.4329,61.4967,54.6742,54.6416,51.4651,54.8614,51.747,52.6131,50.3265,52.4232,53.1698,52.4442
1329,阳光电源,25.6469,23.5418,24.7679,23.6987,21.8935,24.5592,25.893,24.5888,28.9716,27.4147,27.1536,27.2556,30.7938,29.3417,29.9972,24.8606,26.6321,27.9635,25.8259,23.813,28.3706,20.3746,24.7886
1333,梅安森,45.6113,48.2264,45.0423,39.8283,35.301,45.804,39.8802,37.4661,36.965,40.2952,39.4138,41.7107,51.0145,47.0417,47.4638,42.4422,51.0242,51.1608,51.098,45.5434,51.6292,53.4181,46.4829
1335,海联讯,36.7964,26.1059,23.8309,22.5274,36.3863,22.6777,25.1208,22.8363,10.2952,12.1102,16.9479,21.8594,29.9554,25.7429,20.8052,22.6137,24.9448,24.531,25.2672,22.9005,22.93,25.3514,23.6692
1337,和晶科技,16.3718,17.1279,15.4721,17.4434,23.9572,22.6914,24.2705,23.8311,26.4559,24.1654,23.6104,22.7425,23.7854,22.0134,21.1528,17.2439,18.2413,19.2656,18.9647,17.7344,16.6702,16.1943,15.5034
1338,紫天科技,24.0276,23.067,22.1991,23.847,27.5199,27.6838,26.5176,24.6534,23.9582,21.8051,20.818,19.5702,91.0109,29.5484,34.3588,38.0984,51.0647,51.0256,57.284,61.3702,21.0263,20.1266,22.5024
1339,三盛教育,16.4024,17.1988,18.3462,19.6813,22.1091,23.2781,22.2686,22.2586,20.9629,22.6731,22.9884,25.5875,39.8984,34.6883,32.2988,30.6109,34.2334,31.9138,31.1418,31.6561,42.6133,43.3437,39.0025
1340,温州宏丰,14.5327,13.8481,13.5787,12.9506,20.2421,19.9421,19.3038,17.6356,15.9707,13.7538,12.0537,12.3641,12.4301,11.9376,11.8122,11.7665,10.0885,9.5854,9.5238,9.0216,11.1579,11.5675,11.7404
1341,苏交科,30.5617,34.3293,36.8151,35.8374,30.2264,31.1193,31.3748,30.17,25.7781,27.1428,27.53,29.0869,26.1434,27.7549,28.9365,31.2332,31.8213,35.9517,38.7539,38.3154,28.1489,30.9358,32.7479
1342,安科瑞,56.3473,58.0782,57.8342,57.0958,58.1602,59.7485,59.7898,57.2127,56.5569,55.4756,55.672,53.6058,54.0723,53.837,52.1219,49.886,46.6955,47.3956,47.1609,47.1719,46.3408,46.3682,47.8683
1343,飞利信,38.8307,39.3599,41.8947,37.9214,47.6322,42.4596,43.2252,41.1257,45.1671,40.5832,40.2125,41.6347,38.3256,30.0034,28.6239,13.647,31.3615,29.0996,26.4037,31.7983,28.2198,24.9253,23.6435
1344,朗玛信息,80.9304,70.9972,75.9633,75.7955,60.1445,59.8012,59.0233,56.1174,26.9264,24.0092,24.0817,51.6486,50.2003,52.4991,51.2624,49.3449,48.923,47.0486,45.9538,42.4826,37.4489,39.6924,41.9774
1345,利德曼,49.847,53.9054,57.5771,57.7683,56.9409,55.8259,55.7435,55.1752,54.6755,54.4941,54.5699,55.1487,44.7079,48.5203,48.9654,49.2918,48.9711,54.5278,54.9079,54.6919,46.6012,53.0407,54.8366
1346,荣科科技,32.6387,33.822,31.5718,31.2266,28.6752,31.3716,33.1972,31.7763,30.5359,33.4748,31.8591,30.67,27.4493,32.1575,32.8647,35.5779,37.1726,36.1598,35.8668,37.5003,24.3248,34.1312,36.0886
1348,吴通控股,24.2529,24.7629,26.6135,26.3526,23.4459,27.2005,25.5855,25.5692,25.6639,22.7367,22.6067,23.9746,21.2845,22.2206,20.8879,19.9507,16.3081,18.0175,16.319000000000006,15.0207,10.04,11.0024,11.1189
1349,蓝英装备,39.2754,37.9514,37.2949,36.5376,36.1773,36.3005,31.5243,32.6976,31.7787,23.148000000000003,27.9036,23.8826,29.0913,28.0537,27.3518,25.5982,26.4536,25.6407,24.7371,25.7263,24.1734,19.88,18.6203
1350,博雅生物,63.5252,63.1203,63.9063,64.1101,57.7439,61.1825,61.0247,63.037,61.3485,67.7006,68.1356,66.3657,58.5251,60.3118,61.472,62.1801,60.0142,61.0158,60.6673,61.3438,56.3555,53.4655,54.846
1351,三六五网,93.6096,94.3393,94.8091,94.2835,93.4205,93.4621,93.5049,93.2444,94.2023,94.4281,94.9328,93.3858,95.3071,94.6137,94.9032,93.8969,94.8862,94.4718,94.856,93.225,94.0735,94.8265,92.8095
1352,利亚德,39.9813,38.731,41.2923,41.752,37.3385,37.0094,36.2371,38.4276,40.1716,40.3909,38.9221,40.4849,36.7194,36.0763,37.0237,38.751,35.7759,34.1941,34.1472,34.1055,31.4937,32.8255,32.2263
1353,蓝盾股份,41.2935,43.3306,42.2259,38.0555,43.438,53.17,56.96100000000001,52.3981,64.5575,54.9703,54.6446,54.4751,50.9603,63.7403,64.4847,59.3662,61.3761,54.6258,57.9151,47.1396,33.4582,36.3287,49.4668
1354,三诺生物,67.37100000000001,65.0853,65.5047,65.7647,58.4428,60.644,63.1614,64.0763,67.33,65.7736,66.3125,67.4938,62.9792,64.4211,63.3836,63.8197,66.4665,65.77199999999999,65.8859,65.1384,66.7449,65.7106,65.4429
1355,富春股份,20.0298,44.276,44.8175,50.6931,56.4604,55.8388,58.0517,59.5413,66.6043,65.3575,63.7815,56.723,62.9151,58.3626,58.5779,57.9462,58.0108,57.6101,60.0744,55.3343,55.6006,46.5273,46.6704
1357,长方集团,18.8752,23.4768,24.4205,25.946,26.4426,26.8068,25.4085,20.989,20.3591,23.222,24.8185,26.9228,26.9428,27.3041,27.8859,25.5478,25.3049,28.0081,28.3924,25.3211,13.2301,21.1002,22.8583
1358,聚飞光电,25.004,25.2016,24.4623,23.5599,23.8473,23.5341,24.4394,24.2081,23.5761,22.6633,22.1591,21.7231,18.5041,19.683,21.3933,21.8626,25.2611,26.9708,27.6833,27.9165,27.5356,28.9913,28.7631
1359,云意电气,29.9114,31.5036,31.2304,31.0426,34.5547,35.4219,34.5465,34.031,35.1702,35.6438,35.1672,35.9818,34.922,36.2731,36.0698,35.7525,32.6244,33.4539,33.2591,33.0491,30.3295,32.0749,31.1789
1361,远方信息,63.2766,67.759,67.2129,64.0696,68.1912,67.2915,66.7227,65.0014,62.6437,60.4024,61.4249,60.0254,61.2417,62.9606,64.1191,59.8957,55.4612,61.8488,61.0287,61.3244,52.067,57.0542,57.3592
1363,慈星股份,36.4606,39.4452,38.7924,40.0368,41.0935,39.4493,38.8743,42.6047,41.7282,39.7257,40.0092,40.1098,33.6031,31.9982,32.4979,37.5359,33.4436,31.3375,29.0663,27.7194,18.0882,26.8234,24.5869
1364,中际旭创,15.8513,28.1802,27.152,27.1477,32.8785,27.9142,28.0062,30.5592,31.6031,33.9506,27.3229,26.7948,24.2871,25.1184,26.0302,27.2742,28.1059,28.4466,28.3001,27.112,24.944000000000006,25.2972,24.9437
1365,宜通世纪,24.4697,23.8464,22.6193,21.6572,28.1245,25.5325,25.2903,22.5782,24.672,24.3904,23.4306,22.269,20.8372,18.3362,16.2793,12.1404,13.643,14.0291,14.1599,14.4122,11.3829,13.2902,13.3462
1366,戴维医疗,51.8619,53.1398,52.8906,52.8248,54.7092,53.839,53.3119,53.2498,54.8874,53.9525,52.7411,51.4442,48.8849,49.0686,50.0628,50.6976,47.5368,48.2871,51.4023,53.7692,51.76300000000001,56.6582,57.1177
1367,掌趣科技,62.7014,62.8008,62.2277,61.4329,60.576,61.1654,61.3143,56.1476,62.2351,61.3056,60.378,58.9727,57.3838,62.2416,61.9178,61.2712,63.2463,58.8081,58.2092,56.1049,74.8666,75.4225,74.9094
1369,珈伟新能,25.103,26.4662,26.9565,24.8098,35.8649,20.5824,23.8516,27.5067,32.0429,24.2283,25.5214,26.8038,30.7496,22.8291,26.1634,22.817,33.08,32.4141,33.5056,32.0834,41.9858,40.5446,38.8247
1370,博晖创新,76.3419,71.8588,58.7384,47.7124,59.7235,51.6496,53.7052,53.169,52.7586,53.5696,54.1044,52.988,50.5173,50.0364,50.6447,50.2108,46.5289,49.2859,48.9801,48.3925,41.0477,43.6565,48.8065
1371,麦捷科技,20.7728,25.1196,23.1214,21.7146,18.998,18.55,20.339,18.7116,14.914,14.0606,15.1803,14.6341,17.8931,17.5133,18.1625,18.652,12.0475,14.0894,15.7384,17.4921,17.6947,16.8971,16.6513
1373,海达股份,25.4707,26.2722,26.1387,26.1286,25.7872,27.9834,28.7277,29.1189,31.0062,30.8039,30.6787,28.9023,28.9613,25.9878,24.3001,24.1815,24.5874,25.9236,26.7744,27.0335,23.3488,25.6048,28.3671
1374,同大股份,20.3538,22.6288,22.2204,21.3833,19.3233,18.8364,20.8377,20.7136,17.4158,18.1705,18.2639,18.6174,17.7526,18.172,17.7715,18.6809,20.0573,20.7907,19.9081,19.8727,18.1466,18.4974,18.3354
1376,硕贝德,25.4345,23.165,20.611,16.8277,19.2335,18.7915,19.4849,19.1455,23.7296,21.4991,20.4243,19.5315,21.8297,21.5453,21.1135,21.7898,23.1381,21.9528,21.57,21.6879,19.0894,20.4463,19.96
1377,旋极信息,60.1881,56.3751,52.9395,49.9746,70.6215,63.6928,67.7768,59.3464,47.096,47.4664,45.9772,42.0842,48.7015,45.5226,42.3685,34.2014,44.0476,38.0847,34.3063,34.0288,32.7091,31.3637,31.8342
1378,凯利泰,71.7669,71.3312,72.6309,73.0993,76.0421,75.8415,75.1951,75.5157,65.2546,68.4596,65.8477,62.6345,55.5325,59.3889,61.4986,60.3924,65.1583,64.2068,64.4037,65.7436,59.4536,64.3117,63.8116
1379,中颖电子,38.6991,39.3222,39.6149,42.3269,41.5368,43.5027,44.4913,44.2029,43.4333,43.0512,43.1488,43.0514,41.9849,42.68,43.3374,43.8431,42.9512,43.1264,42.6467,42.3139,40.9225,40.494,40.7616
1380,宜安科技,28.883000000000006,28.2881,28.3,29.4062,31.9077,30.3969,29.3263,28.2644,27.242,26.5905,24.7311,24.7259,26.0407,25.3518,23.3216,23.3157,20.0899,21.1384,20.8097,21.085,32.1757,25.9084,22.9588
1381,海伦钢琴,29.095,28.6471,28.9904,28.3465,27.1332,26.993,26.3854,26.3133,26.7546,26.7405,26.6422,26.9619,28.7451,29.2793,29.0319,28.5402,28.3743,29.1105,28.6775,28.6807,27.1459,27.7082,27.3393
1383,华虹计通,13.8079,17.645,19.0069,12.5154,20.8206,13.624,89.6584,11.1548,15.2523,18.4486,20.8503,22.8827,29.2235,22.6302,21.3004,17.082,22.485,19.8383,20.0447,20.2001,22.5926,17.0196,16.3381
1384,苏大维格,26.1215,27.5206,27.4401,28.112,29.9748,30.2492,30.461,32.2582,29.5881,30.1544,30.4949,29.6238,28.7553,27.5952,27.6709,27.886,24.6128,26.759,27.5636,28.4861,24.3575,26.0712,27.5844
1385,天壕环境,38.0881,41.4235,32.874,26.4998,19.6363,20.1316,20.5899,22.5217,17.5925,20.5617,21.2968,25.0648,19.1289,19.8134,19.2652,23.3592,22.4614,24.0674,23.1617,25.3027,18.394,21.625,22.7522
1386,迪森股份,29.5179,30.4739,30.8544,31.1506,33.9685,34.9474,35.4057,35.563,33.0365,34.4844,34.1193,33.7293,30.79,31.3993,31.1409,31.3741,30.7121,29.2712,28.5542,28.8123,19.368,27.6229,28.5847
1387,科恒股份,5.4526,6.6716,5.3977,2.7962,10.7958,9.6558,9.7889,13.7389,17.1687,19.4968,19.2735,18.0346,14.6157,14.6812,14.6495,15.6627,16.0508,14.9455,14.1566,16.8478,14.0626,10.2705,8.138
1388,麦克奥迪,29.7056,29.014,38.3559,39.6268,38.0381,38.668,39.1727,40.0054,40.6011,41.4899,41.4894,41.7733,39.2556,42.0193,43.2499,44.4108,41.6654,42.7141,44.2294,44.7138,43.0178,41.0602,41.5146
